UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Machine_failure,Failure_mode
4319,H51318,H,299.17,307.69,1506,41.35,232.4,0,0,0,0,0,0,No_Failure
4320,L51319,L,302.41,312.54,1634,45.12,187.8,0,0,0,0,0,0,No_Failure
4321,H51320,H,303.75,313.71,1823,39.41,249.8,0,0,0,0,0,0,No_Failure
4322,M51321,M,302.9,313.69,1628,49.62,168.3,0,0,0,0,0,0,No_Failure
4323,M51322,M,295.7,306.19,1693,46.17,5.4,0,0,0,0,0,0,No_Failure
4324,L51323,L,299.13,309.74,1497,29.8,37.7,0,0,0,0,0,0,No_Failure
4325,L51324,L,300.01,308.47,1731,44.48,68.2,0,0,0,0,0,0,No_Failure
4326,M51325,M,300.93,310.3,1502,24.57,177.9,0,0,0,0,0,0,No_Failure
4327,L51326,L,296.55,307.49,1705,44.48,163.3,0,0,0,0,0,0,No_Failure
4328,M51327,M,296.51,305.97,1645,37.17,51.9,0,0,0,0,0,0,No_Failure
4329,H51328,H,302.61,310.99,1571,41.61,176.6,0,0,0,0,0,0,No_Failure
4330,H51329,H,298.88,309.69,1223,43.24,70.6,0,0,0,0,0,0,No_Failure
4331,L51330,L,297.03,306.45,1697,42.82,169.1,0,0,0,0,0,0,No_Failure
4332,H51331,H,297.79,308.86,1568,54.17,78.6,0,0,0,0,0,0,No_Failure
4333,L51332,L,300.78,310.76,1626,40.34,53.2,0,0,0,0,0,0,No_Failure
4334,L51333,L,298.35,308.08,1556,41.89,125.2,0,0,0,0,0,0,No_Failure
4335,H51334,H,300.48,311.85,1587,53.3,248.1,0,0,0,0,0,0,No_Failure
4336,L51335,L,298.04,306.74,1734,58.97,163.6,0,0,1,0,0,1,PWF
4337,L51336,L,296.51,307.95,1415,39.82,89.0,0,0,0,0,0,0,No_Failure
4338,L51337,L,302.85,312.21,1584,34.88,131.2,0,0,0,0,0,0,No_Failure
4339,M51338,M,300.8,310.96,1360,35.37,111.0,0,0,0,0,0,0,No_Failure
4340,H51339,H,299.33,309.5,1604,44.51,7.9,0,0,0,0,0,0,No_Failure
4341,L51340,L,298.96,308.53,1545,37.97,170.6,0,0,0,0,0,0,No_Failure
4342,L51341,L,302.93,312.17,1386,22.51,52.0,0,0,0,0,0,0,No_Failure
4343,M51342,M,301.18,310.81,1517,51.23,135.2,0,0,0,0,0,0,No_Failure
4344,L51343,L,302.29,311.28,1398,48.15,17.9,0,0,0,0,0,0,No_Failure
4345,M51344,M,298.83,310.79,1432,51.47,199.9,0,0,0,0,0,0,No_Failure
4346,H51345,H,300.1,309.62,1564,53.44,4.4,0,0,0,0,0,0,No_Failure
4347,M51346,M,300.8,311.96,1548,41.91,81.3,0,0,0,0,0,0,No_Failure
4348,H51347,H,298.9,309.93,1154,42.61,97.0,0,0,0,0,0,0,No_Failure
4349,M51348,M,299.81,310.17,1567,50.07,195.4,0,0,0,0,0,0,No_Failure
4350,H51349,H,298.83,308.7,1445,27.85,246.3,0,0,0,0,0,0,No_Failure
4351,L51350,L,300.8,310.99,1425,36.48,48.4,0,0,0,0,0,0,No_Failure
4352,L51351,L,297.36,307.93,1297,39.41,35.2,0,0,0,0,0,0,No_Failure
4353,M51352,M,301.14,311.24,1492,49.22,157.3,0,0,0,0,0,0,No_Failure
4354,L51353,L,300.62,309.05,1406,34.61,55.0,0,0,0,0,0,0,No_Failure
4355,H51354,H,299.59,307.78,1729,32.88,6.1,0,0,0,0,0,0,No_Failure
4356,M51355,M,300.9,312.41,1185,35.69,58.6,0,0,0,0,0,0,No_Failure
4357,H51356,H,299.27,306.64,1326,44.7,59.3,0,0,0,0,0,0,No_Failure
4358,L51357,L,298.66,308.86,1314,39.32,139.5,0,0,0,0,0,0,No_Failure
4359,L51358,L,301.09,310.85,1547,25.49,113.9,0,0,0,0,0,0,No_Failure
4360,M51359,M,301.17,311.33,1711,27.46,84.4,0,0,0,0,0,0,No_Failure
4361,L51360,L,298.99,307.85,1591,41.37,73.1,0,0,0,0,0,0,No_Failure
4362,M51361,M,298.81,309.16,1303,41.7,67.8,0,0,0,0,0,0,No_Failure
4363,M51362,M,299.63,309.84,1423,40.28,218.0,0,0,0,0,0,0,No_Failure
4364,H51363,H,298.9,311.66,1354,35.29,116.6,0,0,0,0,0,0,No_Failure
4365,M51364,M,303.05,313.18,1591,47.88,216.3,0,0,0,0,0,0,No_Failure
4366,L51365,L,300.63,311.98,1419,43.69,251.9,1,0,0,0,0,1,TWF
4367,L51366,L,300.03,308.53,1246,43.35,125.4,0,1,0,0,0,1,HDF
4368,M51367,M,298.13,309.15,1605,43.7,234.9,0,0,0,0,0,0,No_Failure
4369,L51368,L,301.48,311.7,1727,55.97,44.2,0,0,0,0,0,0,No_Failure
4370,L51369,L,298.78,309.05,1468,29.76,78.4,0,0,0,0,0,0,No_Failure
4371,L51370,L,298.69,308.98,1522,35.79,166.7,0,0,0,0,0,0,No_Failure
4372,L51371,L,301.55,313.25,1229,36.64,60.2,0,0,0,0,0,0,No_Failure
4373,M51372,M,300.77,311.03,1129,52.58,149.7,0,0,0,0,0,0,No_Failure
4374,L51373,L,294.99,304.21,1167,36.26,227.4,0,0,0,0,0,0,No_Failure
4375,M51374,M,299.68,309.07,1492,32.08,246.3,1,0,0,0,0,1,TWF
4376,L51375,L,300.25,311.07,1445,38.94,135.3,0,0,0,0,0,0,No_Failure
4377,M51376,M,299.32,309.77,1598,41.05,186.4,0,0,0,0,0,0,No_Failure
4378,L51377,L,300.32,308.79,1464,51.96,152.6,0,0,0,0,0,0,No_Failure
4379,H51378,H,296.38,306.9,1678,36.2,106.2,0,0,0,0,0,0,No_Failure
4380,L51379,L,294.34,303.26,1657,33.13,90.2,0,0,0,0,0,0,No_Failure
4381,M51380,M,298.05,308.49,1442,30.9,155.4,0,0,0,0,0,0,No_Failure
4382,L51381,L,300.56,309.76,1319,36.56,87.4,0,0,0,0,0,0,No_Failure
4383,L51382,L,293.55,303.27,1155,65.64,189.5,0,0,0,0,0,0,No_Failure
4384,L51383,L,298.31,307.77,1758,43.82,31.9,0,0,0,0,0,0,No_Failure
4385,H51384,H,296.15,307.67,1330,45.98,181.8,0,0,0,0,0,0,No_Failure
4386,H51385,H,299.51,309.92,1231,40.0,129.3,0,0,0,0,0,0,No_Failure
4387,L51386,L,303.92,315.18,1523,41.37,20.7,0,0,0,0,0,0,No_Failure
4388,L51387,L,299.57,312.46,1232,47.87,212.4,0,0,0,0,0,0,No_Failure
4389,M51388,M,299.78,309.83,1523,45.63,139.1,0,0,0,0,0,0,No_Failure
4390,M51389,M,301.68,313.18,1439,43.49,185.9,0,0,0,0,0,0,No_Failure
4391,L51390,L,300.04,309.34,1666,40.16,31.3,0,0,0,0,0,0,No_Failure
4392,M51391,M,299.57,310.82,1651,36.48,39.3,0,0,0,0,0,0,No_Failure
4393,M51392,M,301.85,311.05,1699,44.24,222.3,1,0,0,0,0,1,TWF
4394,M51393,M,300.94,310.93,1537,40.84,118.1,0,0,0,0,0,0,No_Failure
4395,L51394,L,300.58,311.11,1345,61.33,74.9,0,0,0,0,0,0,No_Failure
4396,L51395,L,299.72,310.42,1313,50.51,131.3,0,0,0,0,0,0,No_Failure
4397,L51396,L,299.31,308.04,1404,33.26,94.0,0,0,0,0,0,0,No_Failure
4398,M51397,M,301.83,310.97,1859,28.3,246.4,0,0,0,0,0,0,No_Failure
4399,L51398,L,299.33,309.94,1455,36.02,49.8,0,0,0,0,0,0,No_Failure
4400,M51399,M,302.46,312.09,1529,29.17,134.1,0,0,0,0,0,0,No_Failure
4401,M51400,M,297.91,306.51,1773,35.42,84.1,0,0,0,0,0,0,No_Failure
4402,M51401,M,302.87,312.8,1546,30.3,41.8,0,0,0,0,0,0,No_Failure
4403,L51402,L,300.94,310.83,1365,36.73,172.4,0,0,0,0,0,0,No_Failure
4404,L51403,L,298.06,308.24,1631,36.85,34.7,0,0,0,0,0,0,No_Failure
4405,L51404,L,301.02,311.55,1423,41.47,69.5,0,0,0,0,0,0,No_Failure
4406,M51405,M,298.7,309.17,1552,37.93,123.3,0,0,0,0,0,0,No_Failure
4407,H51406,H,300.07,309.3,1592,30.98,107.2,0,0,0,0,0,0,No_Failure
4408,L51407,L,299.03,308.62,1411,52.15,230.4,0,0,0,0,0,0,No_Failure
4409,H51408,H,299.73,310.66,1534,44.03,164.7,0,0,0,0,0,0,No_Failure
4410,L51409,L,301.88,311.34,1788,34.56,17.6,0,0,0,0,0,0,No_Failure
4411,L51410,L,301.04,310.64,1387,31.14,36.2,0,0,0,0,0,0,No_Failure
4412,L51411,L,297.75,306.25,1737,25.33,148.3,0,0,0,0,0,0,No_Failure
4413,M51412,M,297.86,307.84,1394,24.6,57.0,0,0,0,0,0,0,No_Failure
4414,L51413,L,300.54,310.89,1824,50.47,49.5,0,0,0,0,0,0,No_Failure
4415,L51414,L,300.69,308.71,1346,49.41,249.9,0,0,0,0,0,0,No_Failure
4416,M51415,M,298.65,307.58,1429,34.16,179.5,0,0,0,0,0,0,No_Failure
4417,M51416,M,303.18,311.76,1771,53.66,76.5,0,0,0,0,0,0,No_Failure
4418,L51417,L,301.63,312.42,1779,46.17,7.0,0,0,0,0,0,0,No_Failure
4419,L51418,L,298.75,306.84,1647,42.03,201.2,0,0,0,0,0,0,No_Failure
4420,M51419,M,298.56,308.48,1305,48.62,146.0,0,0,0,0,0,0,No_Failure
4421,L51420,L,299.54,310.26,1515,46.18,78.8,0,0,0,0,0,0,No_Failure
4422,L51421,L,299.34,309.52,1500,41.54,133.4,0,0,0,0,0,0,No_Failure
4423,M51422,M,302.51,312.07,1346,37.6,226.8,0,0,0,0,0,0,No_Failure
4424,L51423,L,301.97,312.32,1625,38.93,16.1,0,0,0,0,0,0,No_Failure
4425,M51424,M,300.07,311.11,1360,23.92,185.2,0,0,1,0,0,1,PWF
4426,L51425,L,301.36,311.25,1268,31.99,218.3,0,0,0,0,0,0,No_Failure
4427,L51426,L,301.65,309.41,1208,58.0,131.7,0,1,0,0,0,1,HDF
4428,L51427,L,300.12,311.26,1808,31.73,243.1,0,0,0,0,0,0,No_Failure
4429,L51428,L,300.81,311.21,1408,21.49,58.6,0,0,1,0,0,1,PWF
4430,L51429,L,301.19,311.16,1412,49.04,182.5,0,0,0,0,0,0,No_Failure
4431,L51430,L,300.98,308.99,1314,42.49,107.5,0,1,0,0,0,1,HDF
4432,H51431,H,298.44,308.14,1746,43.05,95.9,0,0,0,0,0,0,No_Failure
4433,H51432,H,298.64,307.77,1252,38.42,161.0,0,0,0,0,0,0,No_Failure
4434,L51433,L,299.42,308.21,1283,49.11,154.2,0,0,0,0,0,0,No_Failure
4435,M51434,M,298.59,308.45,1442,55.3,92.9,0,0,0,0,0,0,No_Failure
4436,M51435,M,297.05,306.52,1496,34.79,95.0,0,0,0,0,0,0,No_Failure
4437,H51436,H,301.35,310.88,1619,46.33,121.4,0,0,0,0,0,0,No_Failure
4438,L51437,L,300.69,311.43,1378,51.18,251.2,0,0,0,1,0,1,OSF
4439,L51438,L,297.32,307.58,1778,34.22,202.0,0,0,0,0,0,0,No_Failure
4440,L51439,L,299.52,309.02,1380,55.1,92.7,0,0,0,0,0,0,No_Failure
4441,L51440,L,299.63,309.01,1318,51.15,91.9,0,0,0,0,0,0,No_Failure
4442,L51441,L,300.36,309.91,1301,27.58,226.9,0,0,0,0,0,0,No_Failure
4443,H51442,H,297.84,307.59,1361,55.95,197.2,1,0,0,0,0,1,TWF
4444,H51443,H,297.29,307.88,1290,28.1,165.3,0,0,0,0,0,0,No_Failure
4445,L51444,L,301.04,310.0,1635,33.13,180.7,0,0,0,0,0,0,No_Failure
4446,L51445,L,296.93,308.39,1320,46.84,14.4,0,0,0,0,0,0,No_Failure
4447,L51446,L,299.53,310.12,1476,50.41,23.4,0,0,0,0,0,0,No_Failure
4448,L51447,L,299.35,306.61,1315,40.99,79.9,0,0,0,0,0,0,No_Failure
4449,M51448,M,299.75,309.84,1289,33.7,119.6,0,0,0,0,0,0,No_Failure
4450,L51449,L,300.51,311.55,1699,37.4,179.9,0,0,0,0,0,0,No_Failure
4451,H51450,H,303.2,313.59,1788,36.22,197.9,0,0,0,0,0,0,No_Failure
4452,H51451,H,296.8,306.39,1728,48.41,223.9,1,0,0,0,0,1,TWF
4453,M51452,M,301.75,311.69,1235,35.94,68.5,0,0,0,0,0,0,No_Failure
4454,M51453,M,294.98,305.15,1260,33.48,189.2,0,0,0,0,0,0,No_Failure
4455,M51454,M,302.79,313.56,1856,25.23,251.7,1,0,0,0,0,1,TWF
4456,L51455,L,295.91,304.5,1454,34.06,52.7,0,0,0,0,0,0,No_Failure
4457,L51456,L,304.87,314.27,1253,38.82,17.6,0,0,0,0,0,0,No_Failure
4458,M51457,M,299.22,310.86,1695,28.7,226.8,0,0,0,0,0,0,No_Failure
4459,L51458,L,302.58,312.61,1512,22.55,34.1,0,0,0,0,0,0,No_Failure
4460,H51459,H,302.17,313.7,1603,49.8,182.1,0,0,0,0,0,0,No_Failure
4461,L51460,L,299.13,312.11,1097,30.0,98.0,0,0,1,0,0,1,PWF
4462,L51461,L,299.28,308.79,1441,26.91,89.9,0,0,0,0,0,0,No_Failure
4463,L51462,L,298.33,307.13,1671,55.7,238.0,0,0,1,1,0,1,PWF
4464,H51463,H,301.57,311.31,1385,48.49,88.8,0,0,0,0,0,0,No_Failure
4465,L51464,L,299.15,310.25,1722,50.25,103.1,0,0,0,0,0,0,No_Failure
4466,L51465,L,298.36,309.6,1263,45.05,4.0,0,0,0,0,0,0,No_Failure
4467,L51466,L,301.07,313.35,1480,53.11,46.4,0,0,0,0,0,0,No_Failure
4468,M51467,M,298.21,308.17,1796,48.83,91.5,0,0,0,0,0,0,No_Failure
4469,H51468,H,299.34,309.83,1293,36.56,168.5,0,0,0,0,0,0,No_Failure
4470,L51469,L,300.21,309.5,1549,29.35,16.2,0,0,0,0,0,0,No_Failure
4471,H51470,H,298.72,306.21,1605,27.17,88.4,0,0,0,0,0,0,No_Failure
4472,L51471,L,299.02,308.98,1516,38.6,92.4,0,0,0,0,0,0,No_Failure
4473,M51472,M,303.07,311.92,1455,29.0,200.1,0,0,0,0,0,0,No_Failure
4474,L51473,L,299.59,310.23,1342,32.02,69.6,0,1,0,0,0,1,HDF
4475,L51474,L,299.28,307.4,1535,38.48,225.7,0,0,0,0,0,0,No_Failure
4476,M51475,M,299.65,308.91,1482,53.98,238.8,1,0,0,0,0,1,TWF
4477,M51476,M,300.91,311.18,1241,24.89,56.1,0,0,0,0,0,0,No_Failure
4478,L51477,L,297.93,308.3,1698,40.3,95.6,0,0,0,0,0,0,No_Failure
4479,H51478,H,300.85,310.81,1336,27.49,185.6,0,0,0,0,0,0,No_Failure
4480,H51479,H,300.51,312.38,1246,34.44,68.0,0,0,0,0,0,0,No_Failure
4481,L51480,L,296.42,307.99,1393,49.3,209.0,0,1,0,0,0,1,HDF
4482,M51481,M,303.59,312.9,1339,31.52,246.4,1,0,0,0,0,1,TWF
4483,M51482,M,302.92,314.53,1454,37.37,159.7,0,0,0,0,0,0,No_Failure
4484,L51483,L,298.4,310.16,1276,41.41,40.8,0,0,0,0,0,0,No_Failure
4485,H51484,H,297.76,307.63,1581,47.01,0.5,0,0,0,0,0,0,No_Failure
4486,L51485,L,300.46,310.5,1749,34.52,103.7,0,0,0,0,0,0,No_Failure
4487,M51486,M,297.15,307.1,1519,52.61,57.4,0,0,0,0,0,0,No_Failure
4488,L51487,L,302.73,312.08,1240,35.55,195.8,0,0,0,0,0,0,No_Failure
4489,L51488,L,299.06,308.52,1336,44.84,118.9,0,0,0,0,1,1,RNF
4490,M51489,M,303.24,314.56,1540,38.1,160.0,0,0,1,0,0,1,PWF
4491,M51490,M,298.35,308.79,1146,47.41,153.4,0,0,0,0,0,0,No_Failure
4492,H51491,H,299.78,309.22,1278,60.28,9.2,0,0,0,0,0,0,No_Failure
4493,H51492,H,302.53,311.61,1203,37.22,179.1,0,0,0,0,0,0,No_Failure
4494,L51493,L,299.35,308.6,1521,39.84,208.9,0,0,0,0,0,0,No_Failure
4495,L51494,L,300.54,310.38,1889,35.68,119.2,0,0,0,0,0,0,No_Failure
4496,L51495,L,302.19,313.1,1273,34.14,147.3,0,0,0,0,0,0,No_Failure
4497,L51496,L,298.89,308.03,1647,33.01,36.4,0,0,0,0,0,0,No_Failure
4498,L51497,L,297.48,308.38,1399,39.81,166.7,0,0,0,0,0,0,No_Failure
4499,H51498,H,297.08,307.28,1262,32.23,237.7,0,0,0,0,0,0,No_Failure
4500,M51499,M,301.17,311.31,1782,32.53,180.1,0,0,0,0,0,0,No_Failure
4501,L51500,L,300.78,311.8,1889,8.34,3.7,0,0,1,0,0,1,PWF
4502,L51501,L,302.12,312.97,1574,53.85,78.3,0,0,0,0,0,0,No_Failure
4503,M51502,M,299.45,308.05,1565,56.44,241.3,0,0,0,0,0,0,No_Failure
4504,L51503,L,297.14,306.05,1511,46.49,169.1,0,0,0,0,0,0,No_Failure
4505,L51504,L,295.29,305.06,1473,31.26,82.1,0,0,0,0,0,0,No_Failure
4506,L51505,L,305.74,316.09,1561,27.37,151.9,0,0,0,0,0,0,No_Failure
4507,L51506,L,301.05,312.42,1622,24.35,41.3,0,0,0,0,0,0,No_Failure
4508,L51507,L,300.27,310.34,1799,46.39,233.9,0,0,0,0,0,0,No_Failure
4509,M51508,M,300.56,312.26,1406,52.65,98.7,0,0,0,0,0,0,No_Failure
4510,L51509,L,297.14,306.43,1523,41.66,48.6,0,1,0,0,0,1,HDF
4511,M51510,M,298.41,307.87,1484,48.58,19.0,0,0,0,0,0,0,No_Failure
4512,M51511,M,303.49,313.18,1684,44.45,8.8,0,0,0,0,0,0,No_Failure
4513,H51512,H,301.32,310.5,1932,32.29,163.2,0,0,0,0,0,0,No_Failure
4514,L51513,L,298.47,309.63,1691,50.09,172.4,0,0,0,0,0,0,No_Failure
4515,L51514,L,297.55,304.78,1644,49.46,166.6,0,0,0,0,0,0,No_Failure
4516,L51515,L,298.97,308.47,1663,30.1,79.5,0,0,0,0,0,0,No_Failure
4517,L51516,L,299.37,310.52,1728,48.07,200.5,0,0,0,0,0,0,No_Failure
4518,L51517,L,304.1,313.79,1935,38.52,212.5,0,0,0,0,0,0,No_Failure
4519,M51518,M,299.62,310.7,1197,37.39,152.6,0,0,0,0,0,0,No_Failure
4520,L51519,L,297.62,309.82,1608,43.91,155.7,0,0,0,0,0,0,No_Failure
4521,L51520,L,299.88,309.96,1035,43.6,48.7,0,0,0,0,0,0,No_Failure
4522,L51521,L,300.53,311.7,1671,48.89,217.1,0,0,0,0,0,0,No_Failure
4523,M51522,M,297.44,309.86,1599,31.51,21.4,0,0,0,0,0,0,No_Failure
4524,H51523,H,300.8,311.21,1402,45.66,203.0,0,0,0,0,0,0,No_Failure
4525,M51524,M,302.42,312.37,1019,28.4,105.9,0,0,0,0,0,0,No_Failure
4526,M51525,M,300.28,311.18,1497,38.21,24.8,0,0,0,0,0,0,No_Failure
4527,M51526,M,298.41,309.59,1540,38.88,15.5,0,0,0,0,0,0,No_Failure
4528,M51527,M,298.94,308.9,1489,49.7,250.1,0,0,0,0,0,0,No_Failure
4529,L51528,L,296.68,306.2,1388,40.09,144.0,0,0,0,0,0,0,No_Failure
4530,M51529,M,299.73,311.45,1339,37.38,112.4,0,0,0,0,0,0,No_Failure
4531,M51530,M,300.62,310.35,1491,54.26,234.1,0,0,0,0,0,0,No_Failure
4532,L51531,L,298.21,309.4,1356,35.71,117.1,0,0,0,0,0,0,No_Failure
4533,M51532,M,303.88,314.14,1646,35.29,214.3,0,0,0,0,0,0,No_Failure
4534,L51533,L,301.58,313.41,1486,21.24,216.0,0,0,0,0,0,0,No_Failure
4535,M51534,M,296.41,305.57,1190,37.83,189.8,0,0,0,0,0,0,No_Failure
4536,L51535,L,296.46,305.6,1532,30.6,24.1,0,0,0,0,0,0,No_Failure
4537,M51536,M,298.03,308.89,1575,37.49,241.5,0,0,0,0,0,0,No_Failure
4538,H51537,H,303.15,312.02,1791,42.4,158.7,0,0,0,0,0,0,No_Failure
4539,L51538,L,301.78,311.9,1667,29.15,103.4,0,0,0,0,0,0,No_Failure
4540,L51539,L,303.25,314.8,1338,31.77,193.9,0,0,0,0,0,0,No_Failure
4541,L51540,L,300.02,308.24,1757,24.01,18.7,0,0,0,0,0,0,No_Failure
4542,L51541,L,299.58,309.98,1251,34.9,45.2,0,0,0,0,0,0,No_Failure
4543,H51542,H,297.5,308.72,1505,30.56,171.4,0,0,0,0,0,0,No_Failure
4544,L51543,L,300.7,310.67,1636,61.44,159.3,0,0,1,0,0,1,PWF
4545,L51544,L,299.61,308.68,1763,55.04,132.7,0,0,0,0,0,0,No_Failure
4546,L51545,L,299.53,309.27,1840,53.42,170.7,0,0,1,0,0,1,PWF
4547,H51546,H,303.24,312.4,1729,27.05,240.3,0,0,0,0,0,0,No_Failure
4548,L51547,L,299.75,309.82,1475,38.23,33.0,0,0,0,0,0,0,No_Failure
4549,M51548,M,302.66,312.39,1604,27.97,86.7,0,0,0,0,0,0,No_Failure
4550,L51549,L,296.82,306.31,1540,58.43,74.2,0,0,0,0,0,0,No_Failure
4551,L51550,L,305.38,315.84,1372,48.31,236.6,0,0,0,0,0,0,No_Failure
4552,M51551,M,299.25,310.83,1479,29.47,47.4,0,0,0,0,0,0,No_Failure
4553,L51552,L,301.41,311.74,1824,43.69,93.1,0,0,0,0,0,0,No_Failure
4554,M51553,M,301.73,313.08,1616,25.17,229.2,0,0,0,0,0,0,No_Failure
4555,L51554,L,299.01,310.58,1871,38.64,169.5,0,0,0,0,0,0,No_Failure
4556,M51555,M,301.64,311.05,1305,38.24,7.9,0,0,0,0,0,0,No_Failure
4557,M51556,M,301.74,312.02,1431,47.4,242.9,0,1,0,0,0,1,HDF
4558,M51557,M,298.57,308.15,1575,49.88,15.2,0,0,0,0,0,0,No_Failure
4559,L51558,L,298.6,307.12,1634,40.2,132.0,0,0,0,0,0,0,No_Failure
4560,M51559,M,300.09,310.45,1479,37.76,61.3,0,0,0,0,0,0,No_Failure
4561,H51560,H,299.77,308.72,1644,7.65,159.9,0,0,1,0,0,1,PWF
4562,L51561,L,302.79,313.27,1643,55.62,71.8,0,0,0,0,0,0,No_Failure
4563,L51562,L,301.41,309.85,1250,33.42,206.8,0,1,0,0,0,1,HDF
4564,H51563,H,299.86,310.03,1636,41.02,143.0,0,0,0,0,0,0,No_Failure
4565,L51564,L,301.21,309.64,1693,62.59,79.2,0,0,0,0,0,0,No_Failure
4566,M51565,M,295.91,306.58,1553,28.06,219.0,0,0,0,0,0,0,No_Failure
4567,M51566,M,298.77,308.38,1169,40.21,196.6,0,0,0,0,0,0,No_Failure
4568,L51567,L,300.58,310.09,1450,44.97,124.8,0,0,0,0,0,0,No_Failure
4569,M51568,M,302.23,313.36,1579,50.92,124.3,0,0,0,0,0,0,No_Failure
4570,M51569,M,300.4,310.08,1344,40.01,118.4,0,0,0,0,0,0,No_Failure
4571,L51570,L,302.92,313.03,1665,51.76,136.6,0,0,1,0,0,1,PWF
4572,H51571,H,301.74,311.54,1631,35.84,217.1,0,0,0,0,0,0,No_Failure
4573,L51572,L,299.02,309.53,1524,45.44,18.7,0,0,0,0,0,0,No_Failure
4574,L51573,L,299.72,310.76,1503,44.14,98.3,0,0,0,0,0,0,No_Failure
4575,H51574,H,300.82,311.65,1535,39.09,189.8,0,0,0,0,0,0,No_Failure
4576,L51575,L,299.1,308.64,1499,43.24,243.9,0,0,1,0,0,1,PWF
4577,H51576,H,303.06,314.27,1269,31.25,38.7,0,0,0,0,0,0,No_Failure
4578,L51577,L,297.78,306.87,1423,37.01,11.0,0,0,0,0,0,0,No_Failure
4579,L51578,L,300.63,309.89,1513,27.13,203.7,0,0,0,0,0,0,No_Failure
4580,L51579,L,301.47,311.34,1755,35.58,245.5,0,0,0,0,0,0,No_Failure
4581,M51580,M,299.37,310.42,1625,51.38,180.8,0,0,0,0,0,0,No_Failure
4582,M51581,M,298.92,307.75,1765,44.2,140.2,0,0,0,0,0,0,No_Failure
4583,H51582,H,299.85,310.74,1247,43.08,59.0,0,0,0,0,0,0,No_Failure
4584,H51583,H,301.62,311.57,1436,24.01,242.5,0,0,0,0,0,0,No_Failure
4585,M51584,M,299.0,308.57,1873,43.2,182.7,0,0,0,0,0,0,No_Failure
4586,M51585,M,297.86,308.96,1366,39.37,175.6,0,0,0,0,0,0,No_Failure
4587,M51586,M,302.3,311.5,1363,45.37,223.1,0,0,0,0,0,0,No_Failure
4588,H51587,H,300.8,313.08,1451,53.83,221.5,0,0,0,0,0,0,No_Failure
4589,M51588,M,302.02,311.84,1863,35.91,20.4,0,0,0,0,0,0,No_Failure
4590,H51589,H,301.52,311.67,1379,36.84,5.1,0,0,0,0,0,0,No_Failure
4591,L51590,L,304.36,315.9,1600,49.18,56.3,0,0,0,0,0,0,No_Failure
4592,L51591,L,302.23,312.41,1571,33.97,230.3,0,0,0,0,0,0,No_Failure
4593,M51592,M,298.55,309.74,1153,40.87,135.0,0,0,0,0,0,0,No_Failure
4594,L51593,L,300.94,308.99,1497,20.03,163.8,0,0,1,0,0,1,PWF
4595,L51594,L,298.89,308.44,1400,36.92,87.5,0,0,0,0,0,0,No_Failure
4596,H51595,H,299.09,309.49,1622,53.05,107.5,0,0,0,0,0,0,No_Failure
4597,L51596,L,297.17,308.26,1813,43.35,75.9,0,0,0,0,0,0,No_Failure
4598,L51597,L,299.43,310.2,1438,48.99,237.9,1,0,0,0,0,1,TWF
4599,L51598,L,301.09,311.77,1438,49.56,104.2,0,0,0,0,0,0,No_Failure
4600,L51599,L,299.87,310.93,1953,53.49,211.5,0,0,0,0,0,0,No_Failure
4601,M51600,M,297.8,308.28,1372,36.53,39.3,0,0,1,0,0,1,PWF
4602,H51601,H,296.95,304.81,1258,49.42,80.3,0,0,0,0,0,0,No_Failure
4603,H51602,H,304.22,315.67,1748,62.48,45.9,0,0,1,0,0,1,PWF
4604,M51603,M,300.65,309.81,1491,39.74,74.2,0,0,0,0,0,0,No_Failure
4605,M51604,M,298.35,308.67,1551,26.8,168.9,0,0,0,0,0,0,No_Failure
4606,L51605,L,300.92,311.1,1902,34.05,35.8,0,0,0,0,0,0,No_Failure
4607,H51606,H,304.38,314.43,1247,44.68,135.6,0,0,0,0,0,0,No_Failure
4608,L51607,L,301.24,310.13,1465,23.38,0.8,0,1,0,0,0,1,HDF
4609,L51608,L,294.43,302.49,1277,32.38,248.7,0,0,0,0,0,0,No_Failure
4610,H51609,H,305.3,314.3,1560,36.7,9.0,0,0,0,0,0,0,No_Failure
4611,H51610,H,296.3,307.13,1400,41.1,190.9,0,0,0,0,0,0,No_Failure
4612,L51611,L,299.59,308.14,1289,57.97,219.9,0,0,0,0,0,0,No_Failure
4613,M51612,M,297.73,306.85,1632,46.88,252.0,0,0,0,0,0,0,No_Failure
4614,L51613,L,298.52,308.94,1502,28.86,164.5,0,0,0,0,0,0,No_Failure
4615,L51614,L,300.57,309.54,1275,78.68,153.5,0,0,1,0,0,1,PWF
4616,L51615,L,295.86,305.31,1286,39.83,141.1,0,0,0,0,0,0,No_Failure
4617,L51616,L,299.82,309.9,1537,23.2,193.4,0,0,0,0,0,0,No_Failure
4618,M51617,M,302.29,312.58,1199,29.62,220.3,0,0,0,0,0,0,No_Failure
4619,L51618,L,298.31,307.27,1541,29.68,133.5,0,0,0,0,0,0,No_Failure
4620,M51619,M,297.22,307.36,1741,26.52,182.2,0,0,0,0,0,0,No_Failure
4621,L51620,L,299.72,310.12,1620,45.13,243.5,0,0,0,0,0,0,No_Failure
